时间,次数,架号,检测值
2022-11-06 14:43:23.704802,162,5,2380335
2022-11-06 14:43:23.728798,163,5,2381491
2022-11-06 14:43:23.881775,395,1,2388505
2022-11-06 14:43:23.931767,279,2,2390830
2022-11-06 14:43:24.195724,535,3,2403174
2022-11-06 14:43:24.313705,476,4,2408787
2022-11-06 14:43:24.459682,164,5,2415500
2022-11-06 14:43:24.482680,165,5,2416557
2022-11-06 14:43:24.667649,166,5,2425331
2022-11-06 14:43:24.972600,477,4,2439504
2022-11-06 14:43:25.196565,396,1,2449978
2022-11-06 14:43:25.244557,280,2,2452245
2022-11-06 14:43:25.624498,478,4,2469870
2022-11-06 14:43:26.456364,536,3,2508853
2022-11-06 14:43:26.514355,397,1,2511430
2022-11-06 14:43:26.567347,281,2,2513726
2022-11-06 14:43:26.850301,479,4,2527221
2022-11-06 14:43:27.830145,398,1,2572879
2022-11-06 14:43:27.875138,282,2,2575205
2022-11-06 14:43:28.077106,480,4,2584577
2022-11-06 14:43:28.815990,537,3,2619065
2022-11-06 14:43:29.142936,399,1,2634408
2022-11-06 14:43:29.200927,283,2,2636681
2022-11-06 14:43:29.287916,481,4,2641182
2022-11-06 14:43:29.521876,167,5,2652305
2022-11-06 14:43:29.896816,168,5,2669614
2022-11-06 14:43:29.902815,169,5,2670072
2022-11-06 14:43:30.081787,170,5,2678445
2022-11-06 14:43:30.089786,171,5,2678581
2022-11-06 14:43:30.268757,172,5,2687198
2022-11-06 14:43:30.273756,173,5,2687240
2022-11-06 14:43:30.457727,400,1,2695862
2022-11-06 14:43:30.458727,174,5,2695916
2022-11-06 14:43:30.504719,284,2,2698156
2022-11-06 14:43:30.513718,482,4,2698536
2022-11-06 14:43:30.644697,175,5,2704661
2022-11-06 14:43:30.829668,176,5,2713405
2022-11-06 14:43:31.019637,177,5,2722163
2022-11-06 14:43:31.204608,178,5,2730908
2022-11-06 14:43:31.222605,179,5,2731769
2022-11-06 14:43:31.235603,538,3,2732275
2022-11-06 14:43:31.236603,180,5,2732109
2022-11-06 14:43:31.397579,181,5,2739658
2022-11-06 14:43:31.412576,182,5,2740515
2022-11-06 14:43:31.579548,183,5,2748407
2022-11-06 14:43:31.597545,184,5,2749267
2022-11-06 14:43:31.607544,185,5,2749609
2022-11-06 14:43:31.768518,186,5,2757230
2022-11-06 14:43:31.773517,401,1,2757317
2022-11-06 14:43:31.789515,187,5,2758095
2022-11-06 14:43:31.822510,285,2,2759640
2022-11-06 14:43:31.957488,188,5,2765980
2022-11-06 14:43:31.976485,189,5,2766838
2022-11-06 14:43:31.984484,190,5,2767188
2022-11-06 14:43:32.022478,483,4,2769019
2022-11-06 14:43:32.141459,191,5,2774728
2022-11-06 14:43:32.159456,192,5,2775577
2022-11-06 14:43:32.168455,193,5,2775926
2022-11-06 14:43:32.344427,194,5,2783493
2022-11-06 14:43:32.353426,195,5,2784344
2022-11-06 14:43:32.361425,196,5,2784690
2022-11-06 14:43:32.519399,197,5,2792246
2022-11-06 14:43:32.549394,198,5,2793286
2022-11-06 14:43:32.704369,199,5,2800992
2022-11-06 14:43:32.723368,200,5,2801833
2022-11-06 14:43:32.738364,201,5,2802035
2022-11-06 14:43:32.898340,202,5,2809895
2022-11-06 14:43:32.907339,203,5,2810298
2022-11-06 14:43:32.915337,204,5,2810780
2022-11-06 14:43:32.923336,205,5,2810887
2022-11-06 14:43:33.089308,402,1,2818841
2022-11-06 14:43:33.144299,286,2,2821130
2022-11-06 14:43:33.643220,206,5,2844939
2022-11-06 14:43:33.666216,207,5,2845922
2022-11-06 14:43:33.674215,539,3,2846251
2022-11-06 14:43:33.828190,208,5,2853628
2022-11-06 14:43:33.853186,209,5,2854774
2022-11-06 14:43:33.861185,210,5,2854831
2022-11-06 14:43:34.019160,211,5,2862388
2022-11-06 14:43:34.035157,212,5,2863225
2022-11-06 14:43:34.038157,213,5,2863414
2022-11-06 14:43:34.045156,214,5,2863602
2022-11-06 14:43:34.205130,215,5,2871201
2022-11-06 14:43:34.227127,216,5,2872227
2022-11-06 14:43:34.230127,217,5,2872341
2022-11-06 14:43:34.238126,218,5,2872407
2022-11-06 14:43:34.252124,484,4,2873245
2022-11-06 14:43:34.398099,219,5,2879959
2022-11-06 14:43:34.411097,403,1,2880304
2022-11-06 14:43:34.420096,220,5,2881155
2022-11-06 14:43:34.452091,287,2,2882624
2022-11-06 14:43:34.582071,221,5,2888709
2022-11-06 14:43:34.604067,222,5,2889723
2022-11-06 14:43:34.615065,223,5,2889927
2022-11-06 14:43:34.773040,224,5,2897453
2022-11-06 14:43:34.789037,225,5,2898472
2022-11-06 14:43:34.797036,226,5,2898653
2022-11-06 14:43:34.958011,227,5,2906223
2022-11-06 14:43:34.974008,228,5,2907077
2022-11-06 14:43:34.981007,229,5,2907424
2022-11-06 14:43:35.141981,230,5,2914986
2022-11-06 14:43:35.166977,231,5,2916006
2022-11-06 14:43:35.297957,232,5,2922214
2022-11-06 14:43:35.390941,233,5,2926613
2022-11-06 14:43:35.486926,234,5,2930993
2022-11-06 14:43:35.511923,235,5,2932179
2022-11-06 14:43:35.577912,236,5,2935361
2022-11-06 14:43:35.670897,237,5,2939744
2022-11-06 14:43:35.696893,238,5,2940965
2022-11-06 14:43:35.713890,404,1,2941761
2022-11-06 14:43:35.766882,239,5,2944115
2022-11-06 14:43:35.768881,288,2,2944137
2022-11-06 14:43:35.937854,240,5,2952228
2022-11-06 14:43:36.112827,241,5,2960344
2022-11-06 14:43:36.119826,540,3,2960633
2022-11-06 14:43:36.130824,242,5,2961193
2022-11-06 14:43:36.138823,243,5,2961551
2022-11-06 14:43:36.288799,244,5,2968465
2022-11-06 14:43:36.306796,245,5,2969491
2022-11-06 14:43:36.312795,246,5,2969674
2022-11-06 14:43:36.457771,247,5,2976552
2022-11-06 14:43:36.475769,248,5,2977388
2022-11-06 14:43:36.496765,249,5,2977576
2022-11-06 14:43:36.513763,485,4,2979012
2022-11-06 14:43:36.648742,250,5,2984916
2022-11-06 14:43:36.656740,251,5,2985757
2022-11-06 14:43:36.659739,252,5,2985939
2022-11-06 14:43:36.664738,253,5,2986196
2022-11-06 14:43:36.811715,254,5,2993086
2022-11-06 14:43:36.834711,255,5,2994111
2022-11-06 14:43:36.842710,256,5,2994373
2022-11-06 14:43:36.985687,257,5,3001176
2022-11-06 14:43:37.002685,258,5,3002015
2022-11-06 14:43:37.012683,259,5,3002382
2022-11-06 14:43:37.034680,405,1,3003306
2022-11-06 14:43:37.081672,289,2,3005619
2022-11-06 14:43:37.163659,260,5,3009270
2022-11-06 14:43:37.180657,261,5,3010295
2022-11-06 14:43:37.188655,262,5,3010565
2022-11-06 14:43:37.252645,263,5,3013652
2022-11-06 14:43:37.269642,264,5,3014491
2022-11-06 14:43:37.275641,265,5,3014676
2022-11-06 14:43:37.283640,266,5,3014855
2022-11-06 14:43:37.355629,267,5,3018023
2022-11-06 14:43:37.363629,268,5,3018860
2022-11-06 14:43:37.370627,269,5,3019032
2022-11-06 14:43:37.373626,270,5,3019223
2022-11-06 14:43:37.442615,271,5,3022402
2022-11-06 14:43:37.460612,272,5,3023417
2022-11-06 14:43:37.466611,273,5,3023635
2022-11-06 14:43:37.534600,274,5,3026786
2022-11-06 14:43:37.565595,275,5,3027991
2022-11-06 14:43:37.629586,276,5,3031158
2022-11-06 14:43:37.652583,277,5,3031999
2022-11-06 14:43:37.662581,278,5,3032361
2022-11-06 14:43:37.725570,279,5,3035544
2022-11-06 14:43:37.739567,280,5,3036392
2022-11-06 14:43:37.759564,281,5,3036784
2022-11-06 14:43:37.814556,282,5,3039933
2022-11-06 14:43:37.837552,283,5,3040946
2022-11-06 14:43:37.844551,284,5,3041225
2022-11-06 14:43:37.909540,285,5,3044329
2022-11-06 14:43:37.934537,286,5,3045344
2022-11-06 14:43:37.943536,287,5,3045624
2022-11-06 14:43:38.005525,288,5,3048711
2022-11-06 14:43:38.021522,289,5,3049556
2022-11-06 14:43:38.028521,290,5,3049917
2022-11-06 14:43:38.103510,291,5,3053081
2022-11-06 14:43:38.118508,292,5,3053931
2022-11-06 14:43:38.125507,293,5,3054292
2022-11-06 14:43:38.204494,294,5,3057464
2022-11-06 14:43:38.213492,295,5,3058478
2022-11-06 14:43:38.221491,296,5,3058678
2022-11-06 14:43:38.286480,297,5,3061855
2022-11-06 14:43:38.308477,298,5,3062874
2022-11-06 14:43:38.312476,299,5,3063057
2022-11-06 14:43:38.358470,406,1,3064997
2022-11-06 14:43:38.399464,290,2,3066972
2022-11-06 14:43:38.401463,300,5,3066238
2022-11-06 14:43:38.407462,301,5,3067460
2022-11-06 14:43:38.477451,302,5,3070615
2022-11-06 14:43:38.496448,303,5,3071637
2022-11-06 14:43:38.503446,304,5,3071812
2022-11-06 14:43:38.568436,541,3,3074820
2022-11-06 14:43:38.569435,305,5,3075004
2022-11-06 14:43:38.591432,306,5,3076043
2022-11-06 14:43:38.606429,307,5,3076230
2022-11-06 14:43:38.663422,308,5,3079383
2022-11-06 14:43:38.687418,309,5,3080425
2022-11-06 14:43:38.758405,310,5,3083754
2022-11-06 14:43:38.798399,311,5,3084957
2022-11-06 14:43:38.858391,312,5,3088170
2022-11-06 14:43:38.880387,486,4,3089389
2022-11-06 14:43:38.882387,313,5,3089214
2022-11-06 14:43:38.945375,314,5,3092570
2022-11-06 14:43:38.968372,315,5,3093621
2022-11-06 14:43:38.975371,316,5,3093772
2022-11-06 14:43:39.040360,317,5,3096982
2022-11-06 14:43:39.062357,318,5,3098033
2022-11-06 14:43:39.072355,319,5,3098218
2022-11-06 14:43:39.135345,320,5,3101392
2022-11-06 14:43:39.160341,321,5,3102594
2022-11-06 14:43:39.166341,322,5,3102625
2022-11-06 14:43:39.240329,323,5,3105765
2022-11-06 14:43:39.256326,324,5,3106949
2022-11-06 14:43:39.327314,325,5,3110185
2022-11-06 14:43:39.351311,326,5,3111367
2022-11-06 14:43:39.426299,327,5,3114568
2022-11-06 14:43:39.443297,328,5,3115745
2022-11-06 14:43:39.513285,329,5,3118943
2022-11-06 14:43:39.537281,330,5,3120129
2022-11-06 14:43:39.611270,331,5,3123327
2022-11-06 14:43:39.648265,332,5,3124508
2022-11-06 14:43:39.672260,407,1,3126261
2022-11-06 14:43:39.705255,333,5,3127699
2022-11-06 14:43:39.713253,291,2,3128189
2022-11-06 14:43:39.729250,334,5,3128882
2022-11-06 14:43:39.795240,335,5,3132075
2022-11-06 14:43:39.819236,336,5,3133265
2022-11-06 14:43:39.889225,337,5,3136479
2022-11-06 14:43:39.916222,338,5,3137663
2022-11-06 14:43:39.986210,339,5,3140852
2022-11-06 14:43:40.009206,340,5,3142035
2022-11-06 14:43:40.076195,341,5,3145234
2022-11-06 14:43:40.107190,342,5,3146414
2022-11-06 14:43:40.174181,343,5,3149618
2022-11-06 14:43:40.275165,344,5,3153994
2022-11-06 14:43:40.363150,345,5,3158378
2022-11-06 14:43:40.462135,346,5,3162828
2022-11-06 14:43:40.550120,347,5,3167194
2022-11-06 14:43:40.646105,348,5,3171573
2022-11-06 14:43:40.742089,349,5,3175959
2022-11-06 14:43:40.765086,350,5,3177168
2022-11-06 14:43:40.836074,351,5,3180350
2022-11-06 14:43:40.927061,352,5,3184738
2022-11-06 14:43:40.991050,408,1,3187497
2022-11-06 14:43:41.012046,542,3,3188629
2022-11-06 14:43:41.020045,353,5,3189112
2022-11-06 14:43:41.029043,292,2,3189372
2022-11-06 14:43:41.116030,354,5,3193493
2022-11-06 14:43:41.214016,355,5,3197890
2022-11-06 14:43:41.325998,487,4,3202440
2022-11-06 14:43:41.327998,356,5,3202260
2022-11-06 14:43:41.398985,357,5,3206643
2022-11-06 14:43:41.493970,358,5,3211059
2022-11-06 14:43:41.589955,359,5,3215434
2022-11-06 14:43:41.680940,360,5,3219817
2022-11-06 14:43:41.776925,361,5,3224230
2022-11-06 14:43:41.870909,362,5,3228608
2022-11-06 14:43:41.966894,363,5,3232996
2022-11-06 14:43:42.056880,364,5,3237377
2022-11-06 14:43:42.153864,365,5,3241782
2022-11-06 14:43:42.250851,366,5,3246170
2022-11-06 14:43:42.312841,409,1,3249026
2022-11-06 14:43:42.346836,293,2,3250596
2022-11-06 14:43:42.347834,367,5,3250547
2022-11-06 14:43:42.434820,368,5,3254938
2022-11-06 14:43:42.528805,369,5,3259319
2022-11-06 14:43:42.626790,370,5,3263776
2022-11-06 14:43:42.720775,371,5,3268165
2022-11-06 14:43:42.816759,372,5,3272552
2022-11-06 14:43:42.907745,373,5,3276935
2022-11-06 14:43:43.002729,374,5,3281321
2022-11-06 14:43:43.098714,375,5,3285702
2022-11-06 14:43:43.200698,376,5,3290079
2022-11-06 14:43:43.284685,377,5,3294501
2022-11-06 14:43:43.379670,378,5,3298883
2022-11-06 14:43:43.467655,543,3,3302865
2022-11-06 14:43:43.475654,379,5,3303258
2022-11-06 14:43:43.489652,544,3,3303985
2022-11-06 14:43:43.571639,380,5,3307664
2022-11-06 14:43:43.628630,410,1,3310309
2022-11-06 14:43:43.659625,294,2,3311826
2022-11-06 14:43:43.662625,381,5,3312039
2022-11-06 14:43:43.755609,382,5,3316412
2022-11-06 14:43:43.763608,488,4,3316675
2022-11-06 14:43:43.852594,383,5,3320804
2022-11-06 14:43:43.946579,384,5,3325182
2022-11-06 14:43:44.038564,385,5,3329579
2022-11-06 14:43:44.131549,386,5,3333958
2022-11-06 14:43:44.228534,387,5,3338342
2022-11-06 14:43:44.327519,388,5,3342724
2022-11-06 14:43:44.425504,389,5,3347115
2022-11-06 14:43:44.508489,390,5,3351492
2022-11-06 14:43:44.606474,391,5,3355893
2022-11-06 14:43:44.703459,392,5,3360276
2022-11-06 14:43:44.796444,393,5,3364677
2022-11-06 14:43:44.896430,394,5,3369071
2022-11-06 14:43:44.943422,411,1,3371513
2022-11-06 14:43:44.976416,295,2,3373086
2022-11-06 14:43:44.983414,395,5,3373471
2022-11-06 14:43:45.078399,396,5,3377859
2022-11-06 14:43:45.174384,397,5,3382256
2022-11-06 14:43:45.263369,398,5,3386656
2022-11-06 14:43:45.363355,399,5,3391049
2022-11-06 14:43:45.502331,400,5,3397634
2022-11-06 14:43:45.784287,401,5,3410765
2022-11-06 14:43:45.808283,402,5,3411974
2022-11-06 14:43:45.937262,545,3,3417551
2022-11-06 14:43:46.065242,403,5,3423918
2022-11-06 14:43:46.090238,404,5,3425131
2022-11-06 14:43:46.227216,489,4,3431384
2022-11-06 14:43:46.258211,412,1,3432840
2022-11-06 14:43:46.297205,296,2,3434741
2022-11-06 14:43:46.353196,405,5,3437076
2022-11-06 14:43:46.630152,406,5,3450231
2022-11-06 14:43:46.659147,407,5,3451440
2022-11-06 14:43:46.917107,408,5,3463389
2022-11-06 14:43:46.941104,409,5,3464605
2022-11-06 14:43:47.437024,410,5,3487782
2022-11-06 14:43:47.576001,413,1,3494156
2022-11-06 14:43:47.613995,297,2,3496033
2022-11-06 14:43:47.958941,411,5,3512272
2022-11-06 14:43:47.988936,412,5,3513563
2022-11-06 14:43:48.373876,546,3,3531537
2022-11-06 14:43:48.486857,413,5,3536670
2022-11-06 14:43:48.510853,414,5,3537972
2022-11-06 14:43:48.672827,490,4,3545365
2022-11-06 14:43:48.887792,414,1,3555392
2022-11-06 14:43:48.929786,298,2,3557322
2022-11-06 14:43:49.007773,415,5,3560987
2022-11-06 14:43:49.033769,416,5,3562195
2022-11-06 14:43:49.531690,417,5,3585299
2022-11-06 14:43:50.052607,418,5,3609797
2022-11-06 14:43:50.210584,415,1,3616697
2022-11-06 14:43:50.251575,299,2,3618971
2022-11-06 14:43:50.575524,419,5,3634099
2022-11-06 14:43:50.830484,547,3,3645879
2022-11-06 14:43:51.101441,420,5,3658435
2022-11-06 14:43:51.129437,491,4,3659690
2022-11-06 14:43:51.519373,416,1,3678012
2022-11-06 14:43:51.566366,300,2,3680243
2022-11-06 14:43:51.625357,421,5,3682838
2022-11-06 14:43:51.906312,422,5,3695996
2022-11-06 14:43:52.476222,423,5,3722492
2022-11-06 14:43:52.758178,424,5,3735649
2022-11-06 14:43:52.835164,417,1,3739219
2022-11-06 14:43:52.883156,301,2,3741512
2022-11-06 14:43:53.285094,548,3,3760186
2022-11-06 14:43:53.581045,492,4,3774016
2022-11-06 14:43:53.619039,425,5,3775650
2022-11-06 14:43:54.143956,418,1,3800431
2022-11-06 14:43:54.196947,302,2,3802775
2022-11-06 14:43:54.455906,426,5,3814812
2022-11-06 14:43:54.463904,427,5,3815337
2022-11-06 14:43:55.307772,428,5,3854377
2022-11-06 14:43:55.314771,429,5,3854826
2022-11-06 14:43:55.322769,430,5,3854926
2022-11-06 14:43:55.464745,419,1,3861733
2022-11-06 14:43:55.513738,303,2,3864049
2022-11-06 14:43:55.721704,549,3,3873766
2022-11-06 14:43:56.050652,493,4,3888721
2022-11-06 14:43:56.154635,431,5,3893878
2022-11-06 14:43:56.788534,420,1,3923485
2022-11-06 14:43:56.827528,304,2,3925403
2022-11-06 14:43:58.104325,421,1,3985027
2022-11-06 14:43:58.145318,305,2,3986908
2022-11-06 14:43:58.167315,550,3,3988034
2022-11-06 14:43:58.481267,494,4,4002675
2022-11-06 14:43:58.691232,432,5,4012436
2022-11-06 14:43:59.418115,422,1,4046596
2022-11-06 14:43:59.468108,306,2,4048538
2022-11-06 14:44:00.606928,551,3,4102291
2022-11-06 14:44:00.655919,433,5,4104627
2022-11-06 14:44:00.732906,423,1,4108271
2022-11-06 14:44:00.776900,307,2,4110193
2022-11-06 14:44:00.917877,495,4,4116964
2022-11-06 14:44:01.213829,434,5,4130959
2022-11-06 14:44:02.050696,424,1,4169948
2022-11-06 14:44:02.091690,308,2,4171841
2022-11-06 14:44:02.339652,435,5,4183591
2022-11-06 14:44:02.909562,436,5,4210095
2022-11-06 14:44:03.028541,552,3,4215823
2022-11-06 14:44:03.185516,437,5,4223112
2022-11-06 14:44:03.357489,496,4,4231226
2022-11-06 14:44:03.366487,425,1,4231528
2022-11-06 14:44:03.403481,309,2,4233477
2022-11-06 14:44:03.752427,438,5,4249589
2022-11-06 14:44:04.030381,439,5,4262741
2022-11-06 14:44:04.342332,553,3,4277436
2022-11-06 14:44:04.592292,440,5,4289122
2022-11-06 14:44:04.697276,426,1,4293167
2022-11-06 14:44:04.728270,310,2,4295469
2022-11-06 14:44:04.871247,441,5,4302254
2022-11-06 14:44:05.435158,442,5,4328554
2022-11-06 14:44:05.649123,554,3,4338669
2022-11-06 14:44:05.788102,497,4,4345047
2022-11-06 14:44:05.995068,427,1,4354794
2022-11-06 14:44:06.042061,311,2,4357065
2022-11-06 14:44:06.477992,443,5,4377232
2022-11-06 14:44:06.956915,555,3,4399868
2022-11-06 14:44:07.311858,428,1,4416300
2022-11-06 14:44:07.358851,312,2,4418638
2022-11-06 14:44:08.039743,444,5,4450339
2022-11-06 14:44:08.047742,445,5,4450758
2022-11-06 14:44:08.216715,498,4,4458808
2022-11-06 14:44:08.283704,556,3,4461435
2022-11-06 14:44:08.624649,429,1,4477880
2022-11-06 14:44:08.674642,313,2,4480200
2022-11-06 14:44:09.073578,446,5,4498995
2022-11-06 14:44:09.580497,557,3,4522587
2022-11-06 14:44:09.945441,430,1,4539409
2022-11-06 14:44:09.992434,314,2,4541700
2022-11-06 14:44:10.672324,499,4,4573146
2022-11-06 14:44:10.897288,558,3,4583997
2022-11-06 14:44:11.257231,431,1,4600795
2022-11-06 14:44:11.304223,315,2,4603046
2022-11-06 14:44:11.483197,447,5,4611353
2022-11-06 14:44:12.210079,559,3,4645214
2022-11-06 14:44:12.332061,448,5,4650735
2022-11-06 14:44:12.571021,432,1,4662007
2022-11-06 14:44:12.612015,449,5,4663939
2022-11-06 14:44:12.620013,316,2,4664228
2022-11-06 14:44:13.094938,500,4,4686225
2022-11-06 14:44:13.527869,560,3,4706360
2022-11-06 14:44:13.887811,433,1,4723065
2022-11-06 14:44:13.936804,317,2,4725358
2022-11-06 14:44:14.418729,501,4,4747721
2022-11-06 14:44:14.850659,561,3,4767842
2022-11-06 14:44:15.203603,434,1,4784199
2022-11-06 14:44:15.251595,318,2,4786471
2022-11-06 14:44:15.731518,502,4,4808831
2022-11-06 14:44:16.165450,562,3,4828958
2022-11-06 14:44:16.517393,435,1,4845336
2022-11-06 14:44:16.566385,319,2,4847584
2022-11-06 14:44:17.059308,503,4,4869946
2022-11-06 14:44:17.481241,563,3,4890069
2022-11-06 14:44:17.828185,436,1,4906381
2022-11-06 14:44:17.891174,320,2,4908709
2022-11-06 14:44:18.364099,504,4,4931077
2022-11-06 14:44:18.806029,564,3,4951586
2022-11-06 14:44:19.147974,437,1,4967539
2022-11-06 14:44:19.194966,321,2,4969849
2022-11-06 14:44:19.686890,505,4,4992598
2022-11-06 14:44:20.117819,565,3,5012733
2022-11-06 14:44:20.463765,438,1,5028732
2022-11-06 14:44:20.520755,322,2,5031391
2022-11-06 14:44:20.999679,506,4,5053779
2022-11-06 14:44:21.442608,566,3,5074301
2022-11-06 14:44:21.779555,439,1,5089940
2022-11-06 14:44:21.826547,323,2,5092208
2022-11-06 14:44:22.322469,507,4,5115346
2022-11-06 14:44:22.756399,567,3,5135498
2022-11-06 14:44:23.094346,440,1,5151078
2022-11-06 14:44:23.143338,324,2,5153420
2022-11-06 14:44:23.639259,508,4,5176567
2022-11-06 14:44:24.072190,568,3,5196723
2022-11-06 14:44:24.407136,441,1,5212308
2022-11-06 14:44:24.458128,325,2,5214639
2022-11-06 14:44:24.962048,509,4,5238157
2022-11-06 14:44:25.412976,569,3,5258328
2022-11-06 14:44:25.732925,442,1,5273968
2022-11-06 14:44:25.772919,326,2,5275900
2022-11-06 14:44:26.277839,510,4,5299460
2022-11-06 14:44:26.712770,570,3,5319667
2022-11-06 14:44:27.055715,443,1,5335719
2022-11-06 14:44:27.087710,327,2,5337263
2022-11-06 14:44:27.595629,511,4,5360865
2022-11-06 14:44:28.025560,571,3,5381096
2022-11-06 14:44:28.370506,444,1,5397194
2022-11-06 14:44:28.405501,328,2,5398724
2022-11-06 14:44:28.900421,512,4,5421982
2022-11-06 14:44:29.333352,572,3,5442244
2022-11-06 14:44:29.687296,445,1,5458741
2022-11-06 14:44:29.718291,329,2,5460258
2022-11-06 14:44:30.190216,450,5,5482281
2022-11-06 14:44:30.215212,513,4,5483534
2022-11-06 14:44:30.650142,573,3,5503808
2022-11-06 14:44:31.004087,446,1,5520336
2022-11-06 14:44:31.035082,330,2,5521840
2022-11-06 14:44:31.522004,514,4,5544748
2022-11-06 14:44:31.954935,574,3,5565022
2022-11-06 14:44:32.332875,447,1,5582500
2022-11-06 14:44:32.351872,331,2,5583424
2022-11-06 14:44:32.832795,515,4,5605947
2022-11-06 14:44:33.264726,575,3,5626204
2022-11-06 14:44:33.651667,448,1,5644177
2022-11-06 14:44:33.674663,332,2,5645350
2022-11-06 14:44:34.144586,516,4,5667487
2022-11-06 14:44:34.579517,576,3,5687742
2022-11-06 14:44:34.963456,449,1,5705692
2022-11-06 14:44:34.994451,333,2,5707229
2022-11-06 14:44:35.462378,517,4,5728959
2022-11-06 14:44:35.889309,577,3,5748807
2022-11-06 14:44:36.281247,450,1,5767141
2022-11-06 14:44:36.310242,334,2,5768658
2022-11-06 14:44:36.776167,518,4,5790372
2022-11-06 14:44:37.048124,451,5,5802878
2022-11-06 14:44:37.208098,578,3,5810574
2022-11-06 14:44:37.594037,451,1,5828513
2022-11-06 14:44:37.625032,335,2,5830021
2022-11-06 14:44:38.090958,519,4,5851702
2022-11-06 14:44:38.532889,579,3,5872256
2022-11-06 14:44:38.910827,452,1,5889756
2022-11-06 14:44:38.942822,336,2,5891313
2022-11-06 14:44:39.408749,520,4,5912977
2022-11-06 14:44:39.478736,452,5,5916282
2022-11-06 14:44:39.849678,580,3,5933510
2022-11-06 14:44:40.223618,453,1,5950991
2022-11-06 14:44:40.287608,337,2,5953297
2022-11-06 14:44:40.720539,521,4,5974202
2022-11-06 14:44:41.170467,581,3,5995103
2022-11-06 14:44:41.541408,454,1,6012236
2022-11-06 14:44:41.589401,338,2,6014517
2022-11-06 14:44:42.046328,522,4,6035797
2022-11-06 14:44:42.498258,582,3,6056692
2022-11-06 14:44:42.858198,455,1,6073449
2022-11-06 14:44:42.903191,339,2,6075719
2022-11-06 14:44:43.363118,523,4,6096982
2022-11-06 14:44:43.809047,583,3,6117872
2022-11-06 14:44:44.172989,456,1,6134931
2022-11-06 14:44:44.220981,340,2,6136904
2022-11-06 14:44:44.676909,524,4,6158162
2022-11-06 14:44:45.126837,584,3,6179048
2022-11-06 14:44:45.500778,457,1,6196110
2022-11-06 14:44:45.542771,341,2,6198441
2022-11-06 14:44:45.999698,525,4,6219698
2022-11-06 14:44:46.449629,585,3,6240586
2022-11-06 14:44:46.809570,458,1,6257313
2022-11-06 14:44:46.850564,342,2,6259249
2022-11-06 14:44:47.314489,526,4,6280907
2022-11-06 14:44:47.763417,586,3,6301823
2022-11-06 14:44:48.124360,459,1,6318562
2022-11-06 14:44:48.167353,343,2,6320504
2022-11-06 14:44:48.638279,527,4,6342564
2022-11-06 14:44:49.079208,587,3,6363128
2022-11-06 14:44:49.442152,460,1,6379927
2022-11-06 14:44:49.480147,344,2,6381846
2022-11-06 14:44:49.956070,528,4,6403939
2022-11-06 14:44:50.395998,588,3,6424540
2022-11-06 14:44:50.760940,461,1,6441353
2022-11-06 14:44:50.796935,345,2,6443271
2022-11-06 14:44:51.268859,529,4,6465391
2022-11-06 14:44:51.719788,589,3,6486006
2022-11-06 14:44:51.726787,590,3,6486764
2022-11-06 14:44:51.748783,453,5,6487722
2022-11-06 14:44:52.072733,462,1,6502862
2022-11-06 14:44:52.118724,346,2,6505141
2022-11-06 14:44:52.583650,530,4,6526902
2022-11-06 14:44:53.017581,591,3,6547157
2022-11-06 14:44:53.395521,463,1,6564786
2022-11-06 14:44:53.433515,347,2,6566674
2022-11-06 14:44:53.899441,531,4,6588433
2022-11-06 14:44:54.201392,454,5,6602570
2022-11-06 14:44:54.331372,592,3,6608683
2022-11-06 14:44:54.708312,464,1,6626323
2022-11-06 14:44:54.755304,348,2,6628190
2022-11-06 14:44:55.206232,532,4,6649575
2022-11-06 14:44:55.639164,593,3,6669818
2022-11-06 14:44:56.035102,465,1,6688097
2022-11-06 14:44:56.068097,349,2,6689678
2022-11-06 14:44:56.522023,533,4,6711031
2022-11-06 14:44:56.633005,455,5,6716276
2022-11-06 14:44:56.645004,456,5,6716621
2022-11-06 14:44:56.962953,594,3,6731619
2022-11-06 14:44:57.346892,466,1,6749514
2022-11-06 14:44:57.379886,350,2,6751089
2022-11-06 14:44:57.838813,534,4,6772422
2022-11-06 14:44:58.279743,595,3,6792978
2022-11-06 14:44:58.666684,467,1,6810850
2022-11-06 14:44:58.696679,351,2,6812411
2022-11-06 14:44:59.151605,535,4,6833706
2022-11-06 14:44:59.593534,596,3,6854236
2022-11-06 14:44:59.979475,468,1,6872099
2022-11-06 14:45:00.011467,352,2,6873652
2022-11-06 14:45:00.467395,536,4,6894920
2022-11-06 14:45:00.917323,597,3,6915427
2022-11-06 14:45:01.294264,469,1,6933265
2022-11-06 14:45:01.333257,353,2,6935184
2022-11-06 14:45:01.792184,537,4,6956427
2022-11-06 14:45:02.231114,598,3,6976915
2022-11-06 14:45:02.609054,470,1,6994493
2022-11-06 14:45:02.648048,354,2,6996298
2022-11-06 14:45:03.105975,538,4,7017536
2022-11-06 14:45:03.545904,599,3,7038025
2022-11-06 14:45:03.924844,471,1,7055501
2022-11-06 14:45:03.971836,355,2,7057766
2022-11-06 14:45:04.422765,539,4,7078630
2022-11-06 14:45:04.862695,600,3,7099117
2022-11-06 14:45:05.238635,472,1,7116639
2022-11-06 14:45:05.286627,356,2,7118881
2022-11-06 14:45:05.737556,540,4,7139760
