8.110800,40.094025,5.005475,40.040050
8.124650,40.107250,5.007925,40.094250
8.151200,40.134600,5.008525,40.238450
8.177075,40.177325,5.012425,40.275425
8.177125,40.193375,5.018800,40.281250
8.251100,40.209300,5.019750,40.367050
10.090525,40.260075,5.019825,40.431575
10.235100,40.266800,5.038825,40.477550
10.811075,40.267375,5.048475,40.621200
10.854650,40.285125,5.070150,40.673975
10.862675,40.286075,5.083550,40.809675
10.877650,40.286375,5.116700,40.860900
13.511075,40.286600,5.121075,40.997875
13.565000,40.287000,5.133450,41.057150
13.578050,40.287500,5.146000,41.186675
13.583325,40.294500,5.161650,41.253575
16.257750,40.294550,5.163450,41.276100
16.278525,40.294750,5.174875,41.341725
16.294575,40.295375,5.193800,41.361725
16.303775,40.296300,5.199550,41.369725
18.839575,40.303100,5.210600,41.370250
18.979025,40.303125,5.238950,41.370475
18.986025,40.303400,5.242400,41.371125
18.996650,40.303650,5.256700,41.374250
19.005825,40.305775,5.265250,41.378650
19.678075,40.306400,5.277500,41.378925
19.949550,40.312050,5.310700,41.379000
20.222300,40.312825,5.320975,41.380425
20.494425,40.313050,5.341600,41.388200
20.764975,40.313125,5.355725,41.388900
21.035950,40.313350,5.362400,41.390150
21.307875,40.314250,5.388025,41.397200
21.578400,40.314575,5.393575,41.397425
21.679825,40.314850,5.403900,41.397850
21.686300,40.315700,5.433200,41.398475
21.698225,40.322775,5.436325,41.398925
21.710125,40.324950,5.442600,41.399950
21.848800,40.325000,5.465425,41.409225
22.118800,40.325575,5.471575,41.418325
22.390525,40.332250,5.484800,41.426925
22.661825,40.333325,5.510825,41.427350
22.932325,40.333925,5.514900,41.434400
23.202575,40.340375,5.520900,41.435850
23.477125,40.341600,5.536700,41.436450
23.747600,40.342150,5.549675,41.443150
24.017950,40.342650,5.556175,41.443650
24.289575,40.342675,5.582025,41.449700
24.380950,40.342925,5.593475,41.453675
24.400300,40.350050,5.627275,41.462500
24.415350,40.350600,5.635275,41.463175
24.425300,40.352800,5.659650,41.472050
24.559425,40.353150,5.665600,41.473600
24.829425,40.353175,5.683575,41.480725
25.100175,40.364575,5.705075,41.482525
25.369950,40.406725,5.708825,41.492575
