648.4494	698.72	609
648.41572	698.89	612
648.39158	698.63	617
648.39397	698.29	620
648.43211	697.94	619
648.51705	697.55	621
648.67024	697.15	619
648.74444	696.75	619
648.81627	696.32	617
648.91044	695.97	613
648.91759	695.75	615
648.91551	695.53	610
648.91461	695.36	615
648.87885	695.14	618
648.87975	694.95	625
648.88332	694.77	626
648.92832	694.57	621
648.9316	694.44	627
648.95515	694.32	631
648.98793	694.23	633
648.96111	694.14	629
648.95932	694.06	638
648.95753	694.03	625
648.96647	694.01	633
649.01237	693.99	633
649.00313	693.99	629
649.05916	693.97	619
649.05767	693.96	627
649.06124	693.91	627
649.06929	693.87	622
649.05081	693.8	623
649.02011	693.74	628
648.98137	693.69	633
648.9766	693.62	632
648.9623	693.56	637
649.03204	693.51	639
649.0526	693.44	630
649.11131	693.4	635
649.12561	693.32	636
649.15393	693.23	631
649.13396	693.09	635
649.05916	692.91	638
648.97511	692.73	637
648.92534	692.54	635
648.81478	692.34	644
648.78438	692.15	638
648.6759	691.92	632
648.70212	691.72	634
648.68514	691.45	641
648.85471	691.23	630
648.91163	691.04	641
648.93875	690.84	632
648.93101	690.63	637
648.90448	690.39	636
648.8115	690.15	647
648.80047	689.93	629
648.84279	689.69	
648.86484	689.54	
648.89733	689.39	
648.92028	689.24	
648.96081	689.11	
648.98942	689	
648.99776	688.88	
649.01356	688.78	
649.04008	688.66	
649.03293	688.58	
649.01445	688.42	
648.98286	688.26	
648.99925	688.07	
648.9921	687.81	
649.00521	687.56	
649.06065	687.31	
649.10922	687.04	
649.15124	686.77	
649.21383	686.5	
649.21174	686.28	
649.24721	686.05	
649.23946	685.87	
649.26718	685.75	
649.24035	685.65	
649.218	685.57	
649.09998	685.55	
649.03144	685.59	
648.89763	685.63	
648.85471	685.7	
648.75875	685.77	
648.7051	685.87	
648.67888	685.96	
648.6759	686.02	
648.62881	686.09	
648.57129	686.11	
648.56205	686.1	
648.57248	686.09	
648.51854	686.07	
648.46788	686.06	
648.36536	686.01	
648.3135	685.93	
648.31916	685.87	
648.34807	685.8	
648.49977	685.72	
648.55401	685.65	
648.56056	685.57	
648.57964	685.5	
648.56623	685.4	
648.54328	685.29	
648.59841	685.18	
648.58113	685.07	
648.57636	684.97	
648.60527	684.88	
648.55967	684.79	
648.52152	684.71	
648.59335	684.67	
648.60556	684.65	
648.7352	684.67	
648.79153	684.77	
648.80047	684.93	
648.78348	685.11	
648.6911	685.3	
648.61272	685.56	
648.65295	685.92	
648.65384	686.28	
648.70659	686.67	
648.77782	687.09	
648.79153	687.47	
648.73789	687.78	
648.73312	688.11	
648.63954	688.45	
648.65116	688.75	
648.60199	689.02	
648.53344	689.25	
648.48069	689.45	
648.34032	689.63	
648.29264	689.84	
648.24227	690.06	
648.28757	690.35	
648.34837	690.63	
648.38652	690.91	
648.36029	691.14	
648.25837	691.4	
648.23154	691.68	
648.16568	691.99	
648.14661	692.29	
648.1472	692.59	
648.12724	692.82	
648.13826	693.04	
648.11651	693.24	
648.11949	693.44	
648.14005	693.6	
