496.00336	561.94	504
495.68716	563.37	505
495.52116	563.86	500
495.30956	564	498
495.26247	564.15	494
495.15429	564.22	494
495.13552	564.29	497
495.12866	564.34	499
494.96683	564.35	503
494.88577	564.35	494
494.63782	564.36	499
494.51861	564.36	500
494.1726	564.37	493
493.93389	564.36	494
493.78338	564.4	492
493.60278	564.44	492
493.56613	564.54	492
493.54973	564.67	490
493.55778	564.81	489
493.62841	564.98	490
493.62335	565.17	492
493.65613	565.38	488
493.70232	565.6	486
493.70947	565.8	488
493.74285	565.99	486
493.73957	566.12	490
493.7807	566.25	499
493.81974	566.37	498
493.85849	566.45	492
493.87845	566.53	490
493.96399	566.57	498
494.01376	566.6	506
494.03283	566.63	488
494.12969	566.66	488
494.16128	566.7	494
494.23251	566.73	498
494.26141	566.77	503
494.27095	566.81	502
494.32221	566.89	503
494.36274	566.93	511
494.32728	566.97	500
494.28436	567.02	500
494.14906	567.05	500
494.05697	567.09	493
494.03849	567.08	513
494.04713	567.06	508
494.15413	567.01	506
494.33562	566.9	501
494.41817	566.82	502
494.40685	566.74	506
494.41698	566.66	506
494.32936	566.58	506
494.27095	566.5	501
494.15383	566.43	500
494.14816	566.4	502
494.05846	566.4	504
494.0221	566.49	500
493.98157	566.64	506
494.04356	566.86	498
494.06144	567.13	
494.21224	567.4	
494.26588	567.69	
494.25515	567.99	
494.21313	568.27	
494.04356	568.55	
493.93299	568.75	
493.7664	568.9	
493.70143	568.93	
493.73779	568.91	
493.86743	568.85	
493.95892	568.73	
494.1881	568.54	
494.2489	568.34	
494.28168	568.12	
494.23042	567.86	
494.16128	567.57	
493.97501	567.29	
493.92673	567.02	
493.80693	566.77	
493.76282	566.58	
493.81259	566.43	
493.8713	566.3	
493.99796	566.22	
494.09571	566.19	
494.16605	566.19	
494.15323	566.23	
494.09482	566.26	
493.98813	566.26	
493.95534	566.24	
493.91451	566.22	
493.9011	566.17	
493.97501	566.02	
494.03879	565.77	
494.07783	565.47	
494.18095	565.17	
494.21671	564.86	
494.25933	564.54	
494.30016	564.22	
494.3234	563.89	
494.31089	563.58	
494.23459	563.34	
494.18303	563.18	
494.12909	563.08	
494.11359	562.99	
494.13624	562.93	
494.1133	562.93	
494.11061	562.99	
494.08081	563.08	
494.05786	563.19	
494.02001	563.3	
494.01227	563.42	
494.05011	563.54	
494.11538	563.62	
494.11538	563.66	
494.13386	563.67	
494.05369	563.6	
493.98813	563.52	
493.9318	563.4	
493.89097	563.28	
493.85908	563.15	
493.85968	563.03	
493.87488	562.93	
493.85908	562.85	
493.87398	562.8	
493.92167	562.77	
493.9774	562.79	
493.99587	562.83	
493.95952	562.9	
493.8406	562.97	
493.79441	563.05	
493.74881	563.12	
493.75358	563.2	
493.86385	563.27	
493.93448	563.34	
494.11121	563.35	
494.16485	563.34	
494.25247	563.27	
494.21105	563.19	
494.14667	563.1	
494.06621	563.02	
494.02359	562.93	
493.87756	562.85	
493.84776	562.78	
493.8108	562.75	
493.80991	562.73	
493.89127	562.77	
494.09333	562.84	
494.1726	562.93	
494.25366	563.01	
494.23787	563.12	
494.13624	563.26	
494.03939	563.39	
493.85342	563.52	
493.80991	563.65	
493.78934	563.8	
493.80216	563.95	
493.84984	564.08	
493.93746	564.21	
493.94819	564.34	
494.00601	564.51	
494.00213	564.71	
493.90826	564.9	
493.81497	565.1	
493.76371	565.34	
493.64242	565.6	
493.62811	565.9	
493.60815	566.26	
493.61917	566.66	
493.69726	567	
493.74285	567.31	
493.76222	567.64	
493.76699	567.97	
