497.54235	570.61	500
497.61567	570.56	503
497.45175	570.39	495
497.31079	570.23	492
497.20529	570.06	498
496.96717	569.86	494
496.85958	569.66	497
496.92753	569.43	497
497.10068	569.21	494
497.18025	569.07	503
497.46308	568.88	506
497.52864	568.68	493
497.47112	568.47	493
497.22257	568.26	497
497.01783	568.07	493
496.71236	567.87	492
496.62027	567.67	499
496.62474	567.47	489
496.78716	567.22	497
497.2038	567.02	505
497.61507	566.8	495
497.77868	566.59	504
497.897	566.37	499
497.84783	566.16	495
497.46904	565.95	496
497.22645	565.74	494
496.77703	565.49	493
496.54338	565.29	497
496.58033	565.11	499
496.9016	564.95	490
497.11409	564.78	492
497.59868	564.6	499
497.74024	564.42	486
497.8812	564.25	492
497.82637	564.09	493
497.52507	563.96	497
496.9928	563.84	493
496.79938	563.72	496
496.4948	563.65	497
496.50225	563.62	491
496.76213	563.6	491
497.01217	563.58	491
497.5051	563.6	491
497.88925	563.67	493
497.93544	563.82	489
497.74113	563.99	490
497.57126	564.17	488
497.10843	564.38	493
496.86137	564.59	501
496.59106	564.81	496
496.54129	565.05	499
496.58838	565.29	489
496.75646	565.51	495
497.06641	565.71	493
497.32628	565.88	487
497.37129	566.05	493
497.22019	566.21	
496.89892	566.37	
496.76511	566.56	
496.52639	566.75	
496.51983	566.91	
496.71087	567.06	
496.89594	567.17	
497.2637	567.26	
497.58497	567.34	
497.62788	567.4	
497.53639	567.43	
497.44311	567.41	
497.13704	567.37	
496.99309	567.33	
496.82263	567.29	
496.83484	567.25	
497.0229	567.23	
497.18532	567.23	
497.52566	567.24	
497.68034	567.25	
497.66752	567.27	
497.46159	567.28	
497.3391	567.3	
497.0527	567.31	
496.89892	567.3	
496.90339	567.27	
497.08638	567.22	
497.26281	567.15	
497.66961	567.06	
497.84484	566.95	
497.92352	566.81	
497.64755	566.62	
497.41182	566.43	
496.79193	566.24	
496.53682	566.05	
496.27426	565.86	
496.23194	565.69	
496.38155	565.52	
496.58689	565.33	
496.96538	565.16	
497.23956	565.03	
497.27502	564.88	
497.08399	564.71	
496.89832	564.55	
496.43877	564.4	
496.16221	564.26	
496.14105	564.12	
496.2528	564.03	
496.40718	563.95	
496.88104	563.91	
497.10485	563.92	
497.44907	563.97	
497.54295	564.04	
497.4297	564.11	
497.01634	564.21	
496.81935	564.37	
496.50136	564.57	
496.49271	564.82	
496.56901	565.05	
496.70163	565.27	
496.98445	565.52	
497.26281	565.77	
497.36831	566.04	
497.47232	566.29	
497.43626	566.49	
497.25595	566.78	
497.0977	567.04	
496.84617	567.3	
496.842	567.56	
496.89326	567.79	
497.12542	568	
497.28844	568.19	
497.44192	568.4	
497.42255	568.61	
497.26996	568.68	
497.14598	568.74	
496.80832	568.79	
496.67153	568.83	
496.45933	568.87	
496.41672	568.91	
496.47632	568.94	
496.60477	568.94	
496.70014	568.94	
496.79789	568.94	
496.7964	568.93	
496.66467	568.88	
496.48496	568.81	
496.42029	568.73	
496.38393	568.64	
496.43281	568.53	
496.64023	568.42	
496.74663	568.26	
496.91263	568.12	
496.91591	567.94	
496.887	567.76	
496.74633	567.64	
496.66318	567.5	
496.41672	567.36	
496.33983	567.23	
496.17293	567.04	
496.2528	566.84	
496.33178	566.63	
496.59911	566.45	
496.68017	566.29	
496.7356	566.07	
496.70461	565.84	
496.54427	565.61	
496.41433	565.38	
496.34102	565.17	
496.21794	564.92	
496.23552	564.68	
496.34698	564.45	
496.44145	564.2	
496.70818	563.98	
496.87538	563.77	
496.88521	563.57	
496.74931	563.37	
496.63874	563.21	
496.33118	563.12	
496.20363	563.03	
496.06326	562.94	
496.03823	562.86	
496.14105	562.77	
496.26055	562.71	
496.54844	562.66	
496.78627	562.65	
496.84706	562.64	
496.77375	562.68	
496.67719	562.73	
496.41791	562.8	
496.16876	562.94	
496.12316	563.1	
496.14373	563.27	
496.21585	563.47	
496.4799	563.67	
496.59613	563.9	
496.77137	564.15	
496.82471	564.45	
496.79491	564.78	
496.63457	565.05	
496.47662	565.33	
496.15595	565.65	
495.99472	565.98	
495.78312	566.31	
495.73216	566.63	
495.80696	566.88	
495.99561	567.08	
496.08055	567.27	
496.14581	567.48	
496.15744	567.7	
496.07399	567.88	
496.00753	568.03	
495.86895	568.16	
495.78252	568.3	
495.78461	568.46	
495.78968	568.61	
495.87163	568.74	
495.9965	568.84	
496.03406	568.91	
496.07548	568.98	
496.06475	569.03	
495.98756	569.08	
495.94912	569.1	
495.84094	569.1	
495.79534	569.1	
495.79385	569.1	
495.91634	569.08	
496.00425	569.05	
496.21585	568.99	
496.32552	568.92	
496.40867	568.83	
496.37589	568.71	
496.37797	568.51	
496.3142	568.29	
496.3139	568.03	
496.31628	567.79	
496.33327	567.54	
496.33238	567.3	
496.33387	567.08	
496.31748	566.86	
496.26979	566.64	
496.22419	566.44	
496.06326	566.24	
495.97207	566.07	
495.7557	565.86	
495.65378	565.65	
495.58106	565.42	
495.59328	565.2	
495.64216	564.96	
495.6958	564.76	
495.71428	564.62	
495.67702	564.47	
495.58791	564.33	
495.42281	564.25	
495.33311	564.21	
495.26188	564.21	
495.25413	564.24	
495.28453	564.34	
495.41417	564.46	
495.48927	564.61	
495.66361	564.77	
495.71398	564.94	
495.8019	565.1	
495.79236	565.27	
495.74676	565.45	
495.5909	565.64	
495.53904	565.78	
495.40016	565.94	
495.36738	566.09	
495.43712	566.25	
495.51132	566.43	
495.63083	566.63	
495.71905	566.83	
495.76762	567.03	
495.7867	567.21	
495.80339	567.38	
495.73752	567.53	
495.71934	567.69	
495.70116	567.86	
495.64722	567.97	
495.58017	568.07	
495.57093	568.14	
495.56884	568.17	
495.58672	568.22	
495.55692	568.24	
495.54113	568.22	
495.53248	568.18	
495.41983	568.14	
495.38645	568.08	
495.34234	568.01	
495.32536	567.94	
495.32863	567.83	
495.37513	567.69	
495.41268	567.56	
495.48063	567.44	
495.49255	567.3	
495.5295	567.14	
495.52682	566.96	
495.53874	566.76	
495.57301	566.53	
495.56109	566.34	
495.58166	566.16	
495.56378	565.97	
495.51818	565.79	
495.47824	565.63	
495.46036	565.47	
495.45351	565.36	
495.42221	565.26	
495.38437	565.2	
495.35248	565.12	
495.27588	565.03	
495.25771	564.91	
495.24251	564.79	
495.20674	564.68	
495.17783	564.53	
495.11525	564.38	
495.06429	564.22	
494.96981	564.08	
494.957	563.92	
494.93405	563.79	
494.92541	563.68	
494.95819	563.58	
494.9874	563.46	
495.02972	563.39	
495.05177	563.32	
495.06071	563.25	
495.02167	563.18	
494.98531	563.13	
494.93614	563.08	
494.90753	563.05	
494.88696	563.04	
494.89263	563.04	
494.93673	563.05	
495.02823	563.13	
495.14207	563.24	
495.22313	563.38	
495.38556	563.54	
495.44635	563.74	
495.44844	563.94	
495.45827	564.23	
495.44278	564.58	
495.47467	564.95	
495.54023	565.26	
495.56735	565.57	
495.55185	565.95	
495.52742	566.33	
495.41983	566.79	
495.34234	567.23	
495.21628	567.63	
495.14565	567.97	
495.06161	568.29	
495.01243	568.62	
495.01541	568.94	
495.0169	569.16	
495.02405	569.36	
495.00528	569.45	
494.96773	569.58	
494.90276	569.65	
494.78325	569.72	
494.70904	569.79	
494.6101	569.81	
