2022-08-18 15:43:50 091	211854	1374747	1378714	7547029	4070646	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211854	1374652	1378581	7547328	4070806	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211854	1374368	1378343	7546887	4071420	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211854	1374777	1378738	7547169	4071362	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211854	1374456	1378436	7546422	4071575	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211854	1374441	1378375	7546626	4071315	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211854	1374907	1378782	7546204	4072180	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211854	1374201	1378046	7547304	4070272	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211854	1374876	1378836	7546963	4070156	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211854	1374183	1378131	7546940	4070314	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211854	1374813	1378799	7547555	4065180	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211854	1374593	1378430	7548001	4061047	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211854	1374478	1378496	7547239	4058889	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211854	1374676	1378563	7548394	4057669	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211854	1374691	1378652	7548816	4058449	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211854	1374396	1378232	7549473	4055239	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211854	1374833	1378798	7550456	4055507	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211854	1374207	1378111	7550806	4055501	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211854	1374856	1378914	7550968	4055266	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211854	1374494	1378288	7550941	4056868	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211854	1374374	1378394	7551560	4055904	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211854	1374592	1378428	7551569	4055737	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211854	1374668	1378781	7552114	4056035	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211854	1374298	1378108	7552330	4055683	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211854	1374931	1379000	7551260	4056150	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211854	1373998	1377827	7552478	4054917	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211854	1374994	1379021	7550211	4056058	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211854	1374382	1378105	7550692	4056208	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211854	1374463	1378681	7549777	4055597	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211854	1374523	1378337	7550196	4055886	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211854	1374661	1378761	7549368	4055960	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211855	1374259	1378066	7549996	4055859	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211855	1374843	1378897	7549580	4055061	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211855	1373861	1377706	7548867	4055363	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211855	1374909	1379013	7547739	4055063	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211855	1373956	1377791	7548820	4054840	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211855	1374734	1378874	7548160	4055534	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211855	1374311	1378028	7548654	4055283	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211855	1374334	1378429	7548602	4056041	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211855	1374469	1378235	7548467	4056564	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211855	1374488	1378535	7548539	4054681	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211855	1374255	1378145	7548504	4055054	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211855	1374610	1378528	7546862	4055234	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211855	1374318	1378260	7547354	4055931	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211855	1374461	1378256	7547336	4055592	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211855	1374788	1378838	7546967	4056572	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211855	1373731	1377503	7547392	4056851	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211855	1375033	1379201	7548358	4056889	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211855	1373582	1377269	7548344	4056917	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211855	1375026	1379336	7547881	4057198	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211855	1373899	1377526	7548523	4055631	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211855	1374762	1378993	7548389	4057450	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211855	1374085	1377812	7548844	4055621	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211855	1374597	1378786	7549601	4055437	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211855	1374326	1378113	7551146	4056079	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211855	1374462	1378506	7550668	4055528	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211855	1374421	1378307	7551285	4056703	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211855	1374773	1378795	7551914	4054009	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211855	1374049	1378037	7552636	4054915	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211855	1374932	1378919	7552124	4055363	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211855	1374599	1378560	7551200	4055826	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211855	1374635	1378719	7550364	4055785	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211855	1374689	1378595	7550529	4055568	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211856	1374537	1378520	7548789	4054969	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211856	1374832	1378801	7548748	4057159	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211856	1374802	1378748	7548106	4055516	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211856	1374412	1378429	7547882	4054967	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211856	1374932	1378872	7547639	4054875	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211856	1374362	1378337	7546890	4055535	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211856	1374944	1378908	7546960	4055836	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211856	1374441	1378441	7548270	4055787	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211856	1374740	1378744	7549040	4055746	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211856	1374770	1378716	7549566	4056172	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211856	1374483	1378473	7550604	4055413	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211856	1374890	1378811	7552003	4055634	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211856	1374591	1378528	7553014	4055717	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211856	1374703	1378646	7553946	4055709	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211856	1374889	1378787	7555223	4055693	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211856	1374355	1378381	7556406	4055291	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211856	1374946	1378867	7557029	4055739	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211856	1374707	1378636	7557620	4056294	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211856	1374630	1378522	7557306	4056884	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211856	1374887	1378778	7557336	4055026	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211856	1374467	1378481	7557599	4055397	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211856	1374817	1378808	7556781	4054864	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211856	1374796	1378735	7556991	4055907	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211856	1374360	1378392	7556962	4056579	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211856	1374873	1378808	7556519	4055583	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211856	1374798	1378722	7556327	4056886	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211856	1374454	1378433	7556458	4057550	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211856	1374941	1378829	7556238	4055902	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211856	1374409	1378311	7555871	4056837	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211856	1374809	1378798	7555585	4056237	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211856	1374741	1378707	7554502	4056262	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211856	1374476	1378430	7553759	4057151	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211857	1374908	1378866	7553622	4055454	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211857	1374725	1378652	7552488	4055197	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211857	1374498	1378460	7552316	4056843	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211857	1374951	1378852	7551531	4054310	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211857	1374530	1378475	7551213	4054430	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211857	1374792	1378818	7550972	4055257	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211857	1374779	1378710	7551429	4055491	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211857	1374402	1378395	7551691	4056075	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211857	1374888	1378827	7551837	4055811	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211857	1374510	1378497	7552546	4055706	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211857	1374809	1378733	7552202	4055740	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211857	1374748	1378708	7551707	4056030	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211857	1374595	1378621	7551139	4055773	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211857	1374838	1378804	7550577	4055589	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211857	1374528	1378459	7548936	4055407	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211857	1374937	1378888	7548753	4056463	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211857	1374652	1378591	7547966	4055151	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211857	1374608	1378632	7547484	4055406	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211857	1374767	1378703	7547846	4056022	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211857	1374483	1378432	7547544	4056004	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211857	1374892	1378786	7548318	4055078	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211857	1374670	1378652	7548670	4055284	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211857	1374280	1378281	7549437	4054868	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211857	1374821	1378748	7549746	4054587	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211857	1374349	1378287	7550138	4054762	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211857	1374514	1378509	7550232	4055210	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211857	1374631	1378624	7550294	4055337	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211857	1374347	1378377	7550545	4057176	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211857	1374622	1378536	7550121	4054739	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211857	1374209	1378237	7549793	4055103	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211857	1374742	1378700	7549707	4055112	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211857	1374516	1378450	7549164	4054993	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211858	1374324	1378318	7548588	4055649	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211858	1374673	1378578	7547922	4055590	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211858	1374483	1378431	7547593	4055877	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211858	1374517	1378443	7547314	4055932	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211858	1374661	1378661	7546499	4056264	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211858	1374099	1378163	7545630	4054960	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211858	1374858	1378786	7545442	4055592	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211858	1374202	1378213	7545244	4055486	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211858	1374656	1378614	7544028	4055385	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211858	1374529	1378453	7544730	4054987	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211858	1374486	1378516	7544393	4054995	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211858	1374560	1378538	7543791	4054927	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211858	1374374	1378313	7543841	4057122	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211858	1374659	1378648	7544076	4055787	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211858	1374548	1378531	7543754	4055810	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211858	1374376	1378388	7543211	4055681	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211858	1374684	1378677	7543060	4055774	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211858	1374289	1378266	7543170	4055202	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211858	1374579	1378624	7543127	4056252	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211858	1374630	1378540	7542979	4055262	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211858	1374244	1378212	7543727	4056151	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211858	1374697	1378627	7543999	4055345	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211858	1374390	1378330	7544404	4055193	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211858	1374652	1378587	7544690	4056142	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211858	1374556	1378550	7544200	4055945	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211858	1374416	1378401	7544759	4055910	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211858	1374658	1378566	7544993	4055997	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211858	1374217	1378238	7545040	4056081	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211858	1374716	1378647	7545803	4055597	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211858	1374506	1378416	7546567	4055694	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211858	1374329	1378400	7547933	4054139	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211858	1374534	1378530	7548181	4055183	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211859	1374339	1378302	7549042	4054319	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211859	1374610	1378558	7548895	4055061	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211859	1374599	1378567	7548548	4054710	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211859	1374192	1378215	7548990	4054710	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211859	1374801	1378797	7549392	4055354	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211859	1374354	1378268	7549918	4056349	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211859	1374463	1378524	7550097	4055467	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211859	1374740	1378637	7549335	4055679	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211859	1374212	1378184	7549220	4055174	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211859	1374746	1378674	7548765	4055585	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211859	1374435	1378390	7548029	4056096	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211859	1374251	1378356	7547669	4055457	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211859	1374545	1378391	7546907	4056547	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211859	1374532	1378621	7546245	4057231	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211859	1374126	1377956	7545865	4054554	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211859	1374747	1378859	7546494	4056001	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211859	1374069	1377882	7545636	4055243	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211859	1374835	1379001	7545615	4055405	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211859	1374250	1378004	7545956	4054717	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211859	1374371	1378460	7547147	4055641	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211859	1374490	1378264	7545593	4055202	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211859	1374726	1378787	7545825	4055177	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211859	1374148	1377975	7546499	4055327	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211859	1374746	1378722	7546249	4054773	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211859	1373919	1377785	7546227	4054162	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211859	1374749	1378821	7545336	4054858	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211859	1374332	1378090	7546035	4054226	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211859	1374385	1378454	7546648	4054717	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211859	1374304	1378077	7546477	4054166	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211859	1374267	1378384	7546538	4054447	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211859	1374343	1378131	7546918	4055736	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211859	1374564	1378612	7547235	4054164	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211860	1373994	1377791	7548230	4054427	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211860	1374786	1378855	7547702	4055109	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211860	1373856	1377577	7548500	4054659	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211860	1374810	1378908	7548969	4055236	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211860	1373708	1377511	7550057	4055141	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211860	1374855	1378985	7550465	4055206	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211860	1374025	1377704	7551323	4056175	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211860	1374288	1378432	7551351	4053446	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211860	1374181	1377960	7551249	4055283	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211860	1374399	1378486	7551591	4055142	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211860	1374204	1378034	7551820	4054888	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211860	1374774	1378811	7552041	4054899	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211860	1373748	1377616	7552099	4054423	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211860	1374955	1379029	7553099	4055297	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211860	1374002	1377790	7553582	4055122	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211860	1374709	1378797	7554047	4056454	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211860	1374307	1378103	7553511	4053910	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211860	1374192	1378250	7553049	4055165	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211860	1374528	1378427	7552457	4054759	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211860	1374063	1377982	7552824	4054697	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211860	1374934	1378874	7552415	4054797	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211860	1374176	1377959	7553729	4055153	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211860	1374892	1379009	7553150	4055347	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211860	1374593	1378334	7553071	4056759	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211860	1374541	1378632	7553184	4053876	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211860	1374688	1378577	7552951	4054731	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211860	1374965	1378947	7552920	4055391	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211860	1374404	1378349	7553064	4055088	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211860	1374967	1378893	7553173	4055148	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211860	1374290	1378234	7553061	4055078	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211860	1375055	1378928	7553170	4055972	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211860	1374533	1378460	7553014	4058143	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211861	1374812	1378732	7553929	4055566	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211861	1374645	1378613	7552802	4055089	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211861	1374572	1378509	7552725	4056726	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211861	1374856	1378688	7552975	4055373	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211861	1374602	1378568	7553281	4055645	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211861	1374743	1378681	7552797	4056914	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211861	1374867	1378808	7553183	4056117	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211861	1374322	1378259	7554116	4056356	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211861	1375012	1378944	7554239	4057533	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211861	1374650	1378516	7555292	4055043	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211861	1374610	1378567	7555084	4055085	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211861	1374815	1378733	7554678	4054737	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211861	1374540	1378464	7554336	4055038	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211861	1374763	1378707	7553639	4055338	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211861	1374826	1378768	7553244	4055003	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211861	1374352	1378335	7552487	4055974	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211861	1374940	1378889	7552048	4057109	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211861	1374746	1378659	7551901	4055099	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211861	1374576	1378475	7551183	4055582	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211861	1374864	1378820	7551550	4055927	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211861	1374492	1378451	7551184	4055146	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211861	1374748	1378777	7551646	4057196	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211861	1374778	1378632	7551305	4055946	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211861	1374635	1378614	7551265	4056279	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211861	1374917	1378813	7550845	4058102	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211861	1374396	1378365	7551132	4054757	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211861	1374872	1378796	7550875	4055201	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211861	1374680	1378618	7550746	4056293	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211861	1374619	1378608	7550821	4055684	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211861	1374812	1378768	7549920	4056670	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211861	1374449	1378443	7549307	4056199	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211861	1374842	1378828	7549106	4055924	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211862	1374635	1378581	7548067	4054942	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211862	1374436	1378474	7547956	4057311	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211862	1374989	1378899	7547696	4054503	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211862	1374619	1378562	7547702	4054721	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211862	1374559	1378552	7547358	4054587	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211862	1374964	1378922	7548075	4054375	131981	1320539	-2	48431117
2022-08-18 15:43:50 091	211862	1374440	1378422	7548555	4054691	131981	1320539	-2	48431117
